dist_org_code,dist_name,org_code,name,grade_code,subject_code,test_type,ready,active,inactive,expired,submitted,total_student_count
0301400000,Antigo Unified Sch Dist,0401400260,Spring Valley Elementary,03,MA,section1,,,19,,,19
0301400000,Antigo Unified Sch Dist,0401400260,Spring Valley Elementary,03,MA,section2PT,19,,,,,19
0301400000,Antigo Unified Sch Dist,0401400260,Spring Valley Elementary,04,EL,section1,,,,,20,20
0301400000,Antigo Unified Sch Dist,0401400260,Spring Valley Elementary,04,MA,section1,,,,,20,20
0301400000,Antigo Unified Sch Dist,0401400260,Spring Valley Elementary,04,MA,section2PT,2,,,,18,20
0301400000,Antigo Unified Sch Dist,0401400260,Spring Valley Elementary,05,EL,section1,,,,,19,19
0301400000,Antigo Unified Sch Dist,0401400260,Spring Valley Elementary,05,MA,section1,,,,,19,19
0301400000,Antigo Unified Sch Dist,0401400260,Spring Valley Elementary,05,MA,section2PT,,,1,,18,19
0301400000,Antigo Unified Sch Dist,0401400280,West Elementary,03,EL,section1,1,,,,36,37
0301400000,Antigo Unified Sch Dist,0401400280,West Elementary,03,MA,section1,37,,,,,37
0301400000,Antigo Unified Sch Dist,0401400280,West Elementary,03,MA,section2PT,37,,,,,37
0301400000,Antigo Unified Sch Dist,0401400280,West Elementary,04,EL,section1,1,,,,31,32
0301400000,Antigo Unified Sch Dist,0401400280,West Elementary,04,MA,section1,4,,,,28,32
0301400000,Antigo Unified Sch Dist,0401400280,West Elementary,04,MA,section2PT,3,,,,29,32
0301400000,Antigo Unified Sch Dist,0401400280,West Elementary,05,EL,section1,4,,,,37,41
0301400000,Antigo Unified Sch Dist,0401400280,West Elementary,05,MA,section1,3,,1,,37,41
0301400000,Antigo Unified Sch Dist,0401400280,West Elementary,05,MA,section2PT,3,,,,38,41
0301470000,Appleton Area Sch Dist,0401470060,Badger Elementary,03,EL,section1,37,,,,,37
0301470000,Appleton Area Sch Dist,0401470060,Badger Elementary,03,MA,section1,37,,,,,37
0301470000,Appleton Area Sch Dist,0401470060,Badger Elementary,03,MA,section2PT,37,,,,,37
0301470000,Appleton Area Sch Dist,0401470060,Badger Elementary,04,EL,section1,13,,11,,11,35
0301470000,Appleton Area Sch Dist,0401470060,Badger Elementary,04,MA,section1,35,,,,,35
0301470000,Appleton Area Sch Dist,0401470060,Badger Elementary,04,MA,section2PT,35,,,,,35
0301470000,Appleton Area Sch Dist,0401470060,Badger Elementary,05,EL,section1,37,,4,,11,52
0301470000,Appleton Area Sch Dist,0401470060,Badger Elementary,05,MA,section1,52,,,,,52
0301470000,Appleton Area Sch Dist,0401470060,Badger Elementary,05,MA,section2PT,52,,,,,52
0301470000,Appleton Area Sch Dist,0401470060,Badger Elementary,06,EL,section1,27,,6,,5,38
0301470000,Appleton Area Sch Dist,0401470060,Badger Elementary,06,MA,section1,38,,,,,38
0301470000,Appleton Area Sch Dist,0401470060,Badger Elementary,06,MA,section2PT,38,,,,,38
0301470000,Appleton Area Sch Dist,0401470080,Columbus Elementary,03,EL,section1,5,,4,,20,29
0301470000,Appleton Area Sch Dist,0401470080,Columbus Elementary,03,MA,section1,29,,,,,29
0301470000,Appleton Area Sch Dist,0401470080,Columbus Elementary,03,MA,section2PT,29,,,,,29
0301470000,Appleton Area Sch Dist,0401470080,Columbus Elementary,04,EL,section1,3,,,,19,22
0301470000,Appleton Area Sch Dist,0401470080,Columbus Elementary,04,MA,section1,22,,,,,22
0301470000,Appleton Area Sch Dist,0401470080,Columbus Elementary,04,MA,section2PT,22,,,,,22
0301470000,Appleton Area Sch Dist,0401470080,Columbus Elementary,05,EL,section1,5,,6,,17,28
0301470000,Appleton Area Sch Dist,0401470080,Columbus Elementary,05,MA,section1,28,,,,,28
0301470000,Appleton Area Sch Dist,0401470080,Columbus Elementary,05,MA,section2PT,28,,,,,28
0301470000,Appleton Area Sch Dist,0401470080,Columbus Elementary,06,EL,section1,3,,5,,16,24
0301470000,Appleton Area Sch Dist,0401470080,Columbus Elementary,06,MA,section1,24,,,,,24
0301470000,Appleton Area Sch Dist,0401470080,Columbus Elementary,06,MA,section2PT,24,,,,,24
0301470000,Appleton Area Sch Dist,0401470100,Edison Elementary,03,EL,section1,41,,,,,41
0301470000,Appleton Area Sch Dist,0401470100,Edison Elementary,03,MA,section1,41,,,,,41
0301470000,Appleton Area Sch Dist,0401470100,Edison Elementary,03,MA,section2PT,41,,,,,41
0301470000,Appleton Area Sch Dist,0401470100,Edison Elementary,04,EL,section1,2,,3,,32,37
0301470000,Appleton Area Sch Dist,0401470100,Edison Elementary,04,MA,section1,34,,,,3,37
0301470000,Appleton Area Sch Dist,0401470100,Edison Elementary,04,MA,section2PT,37,,,,,37
0301470000,Appleton Area Sch Dist,0401470100,Edison Elementary,05,EL,section1,3,,4,,38,45
0301470000,Appleton Area Sch Dist,0401470100,Edison Elementary,05,MA,section1,31,,1,,13,45
0301470000,Appleton Area Sch Dist,0401470100,Edison Elementary,05,MA,section2PT,45,,,,,45
0301470000,Appleton Area Sch Dist,0401470100,Edison Elementary,06,EL,section1,,,9,,13,22
0301470000,Appleton Area Sch Dist,0401470100,Edison Elementary,06,MA,section1,22,,,,,22
0301470000,Appleton Area Sch Dist,0401470100,Edison Elementary,06,MA,section2PT,22,,,,,22
0301470000,Appleton Area Sch Dist,0401470100,Edison Elementary,07,EL,section1,1,,,,,1
0301470000,Appleton Area Sch Dist,0401470100,Edison Elementary,07,MA,section1,1,,,,,1
0301470000,Appleton Area Sch Dist,0401470100,Edison Elementary,07,MA,section2PT,1,,,,,1
0301470000,Appleton Area Sch Dist,0401470110,Classical School,03,EL,section1,15,,1,,36,52
0301470000,Appleton Area Sch Dist,0401470110,Classical School,03,MA,section1,16,,,,36,52
0301470000,Appleton Area Sch Dist,0401470110,Classical School,03,MA,section2PT,16,,,,36,52
0301470000,Appleton Area Sch Dist,0401470110,Classical School,04,EL,section1,16,,1,,38,55
0301470000,Appleton Area Sch Dist,0401470110,Classical School,04,MA,section1,17,,,,38,55
0301470000,Appleton Area Sch Dist,0401470110,Classical School,04,MA,section2PT,17,,,,38,55
0301470000,Appleton Area Sch Dist,0401470110,Classical School,05,EL,section1,13,,2,,39,54
0301470000,Appleton Area Sch Dist,0401470110,Classical School,05,MA,section1,54,,,,,54
0301470000,Appleton Area Sch Dist,0401470110,Classical School,05,MA,section2PT,54,,,,,54
0301470000,Appleton Area Sch Dist,0401470110,Classical School,06,EL,section1,18,,2,,34,54
0301470000,Appleton Area Sch Dist,0401470110,Classical School,06,MA,section1,54,,,,,54
0301470000,Appleton Area Sch Dist,0401470110,Classical School,06,MA,section2PT,54,,,,,54
0301470000,Appleton Area Sch Dist,0401470110,Classical School,07,EL,section1,52,,,,,52
0301470000,Appleton Area Sch Dist,0401470110,Classical School,07,MA,section1,52,,,,,52
0301470000,Appleton Area Sch Dist,0401470110,Classical School,07,MA,section2PT,52,,,,,52
0301470000,Appleton Area Sch Dist,0401470110,Classical School,08,EL,section1,53,,,,,53
0301470000,Appleton Area Sch Dist,0401470110,Classical School,08,MA,section1,53,,,,,53
0301470000,Appleton Area Sch Dist,0401470110,Classical School,08,MA,section2PT,53,,,,,53
0301470000,Appleton Area Sch Dist,0401470120,Einstein Middle,07,EL,section1,126,,,,153,279
0301470000,Appleton Area Sch Dist,0401470120,Einstein Middle,07,MA,section1,127,,,,152,279
0301470000,Appleton Area Sch Dist,0401470120,Einstein Middle,07,MA,section2PT,130,,,,149,279
0301470000,Appleton Area Sch Dist,0401470120,Einstein Middle,08,EL,section1,126,,1,,135,262
0301470000,Appleton Area Sch Dist,0401470120,Einstein Middle,08,MA,section1,127,,3,,132,262
0301470000,Appleton Area Sch Dist,0401470120,Einstein Middle,08,MA,section2PT,211,,,,51,262
0301470000,Appleton Area Sch Dist,0401470130,Ferber Elementary,03,EL,section1,48,,,,44,92
0301470000,Appleton Area Sch Dist,0401470130,Ferber Elementary,03,MA,section1,52,,,,40,92
0301470000,Appleton Area Sch Dist,0401470130,Ferber Elementary,03,MA,section2PT,92,,,,,92
0301470000,Appleton Area Sch Dist,0401470130,Ferber Elementary,04,EL,section1,2,,1,,85,88
0301470000,Appleton Area Sch Dist,0401470130,Ferber Elementary,04,MA,section1,3,,,,85,88
0301470000,Appleton Area Sch Dist,0401470130,Ferber Elementary,04,MA,section2PT,4,,,,84,88
0301470000,Appleton Area Sch Dist,0401470130,Ferber Elementary,05,EL,section1,86,,,,,86
0301470000,Appleton Area Sch Dist,0401470130,Ferber Elementary,05,MA,section1,86,,,,,86
0301470000,Appleton Area Sch Dist,0401470130,Ferber Elementary,05,MA,section2PT,86,,,,,86
0301470000,Appleton Area Sch Dist,0401470130,Ferber Elementary,06,EL,section1,8,,1,,76,85
0301470000,Appleton Area Sch Dist,0401470130,Ferber Elementary,06,MA,section1,2,,1,,82,85
0301470000,Appleton Area Sch Dist,0401470130,Ferber Elementary,06,MA,section2PT,3,,1,,81,85
0301470000,Appleton Area Sch Dist,0401470130,Ferber Elementary,07,EL,section1,2,,,,,2
0301470000,Appleton Area Sch Dist,0401470130,Ferber Elementary,07,MA,section1,2,,,,,2
0301470000,Appleton Area Sch Dist,0401470130,Ferber Elementary,07,MA,section2PT,2,,,,,2
0301470000,Appleton Area Sch Dist,0401470135,Fox River Academy,03,EL,section1,,,1,,10,11
0301470000,Appleton Area Sch Dist,0401470135,Fox River Academy,03,MA,section1,,,,,11,11
0301470000,Appleton Area Sch Dist,0401470135,Fox River Academy,03,MA,section2PT,11,,,,,11
0301470000,Appleton Area Sch Dist,0401470135,Fox River Academy,04,EL,section1,2,,1,,9,12
0301470000,Appleton Area Sch Dist,0401470135,Fox River Academy,04,MA,section1,2,,,,10,12
0301470000,Appleton Area Sch Dist,0401470135,Fox River Academy,04,MA,section2PT,12,,,,,12
0301470000,Appleton Area Sch Dist,0401470135,Fox River Academy,05,EL,section1,4,,3,,16,23
0301470000,Appleton Area Sch Dist,0401470135,Fox River Academy,05,MA,section1,5,,,,18,23
0301470000,Appleton Area Sch Dist,0401470135,Fox River Academy,05,MA,section2PT,23,,,,,23
0301470000,Appleton Area Sch Dist,0401470135,Fox River Academy,06,EL,section1,7,,1,,3,11
0301470000,Appleton Area Sch Dist,0401470135,Fox River Academy,06,MA,section1,7,,1,,3,11
0301470000,Appleton Area Sch Dist,0401470135,Fox River Academy,06,MA,section2PT,11,,,,,11
0301470000,Appleton Area Sch Dist,0401470135,Fox River Academy,07,EL,section1,11,,,,,11
0301470000,Appleton Area Sch Dist,0401470135,Fox River Academy,07,MA,section1,11,,,,,11
0301470000,Appleton Area Sch Dist,0401470135,Fox River Academy,07,MA,section2PT,11,,,,,11
0301470000,Appleton Area Sch Dist,0401470135,Fox River Academy,08,EL,section1,9,,,,,9
0301470000,Appleton Area Sch Dist,0401470135,Fox River Academy,08,MA,section1,9,,,,,9
0301470000,Appleton Area Sch Dist,0401470135,Fox River Academy,08,MA,section2PT,9,,,,,9
0301470000,Appleton Area Sch Dist,0401470145,Appleton Public Montessori,03,EL,section1,19,,,,,19
0301470000,Appleton Area Sch Dist,0401470145,Appleton Public Montessori,03,MA,section1,19,,,,,19
0301470000,Appleton Area Sch Dist,0401470145,Appleton Public Montessori,03,MA,section2PT,19,,,,,19
0301470000,Appleton Area Sch Dist,0401470145,Appleton Public Montessori,04,EL,section1,19,,,,,19
0301470000,Appleton Area Sch Dist,0401470145,Appleton Public Montessori,04,MA,section1,19,,,,,19
0301470000,Appleton Area Sch Dist,0401470145,Appleton Public Montessori,04,MA,section2PT,19,,,,,19
0301470000,Appleton Area Sch Dist,0401470145,Appleton Public Montessori,05,EL,section1,22,,,,,22
0301470000,Appleton Area Sch Dist,0401470145,Appleton Public Montessori,05,MA,section1,22,,,,,22
0301470000,Appleton Area Sch Dist,0401470145,Appleton Public Montessori,05,MA,section2PT,22,,,,,22
0301470000,Appleton Area Sch Dist,0401470145,Appleton Public Montessori,06,EL,section1,,,11,,4,15
0301470000,Appleton Area Sch Dist,0401470145,Appleton Public Montessori,06,MA,section1,15,,,,,15
0301470000,Appleton Area Sch Dist,0401470145,Appleton Public Montessori,06,MA,section2PT,15,,,,,15
0301470000,Appleton Area Sch Dist,0401470150,Stephen Foster Elementary Charter,03,EL,section1,38,,,,,38
0301470000,Appleton Area Sch Dist,0401470150,Stephen Foster Elementary Charter,03,MA,section1,38,,,,,38
0301470000,Appleton Area Sch Dist,0401470150,Stephen Foster Elementary Charter,03,MA,section2PT,38,,,,,38
0301470000,Appleton Area Sch Dist,0401470150,Stephen Foster Elementary Charter,04,EL,section1,27,,1,,18,46
0301470000,Appleton Area Sch Dist,0401470150,Stephen Foster Elementary Charter,04,MA,section1,46,,,,,46
0301470000,Appleton Area Sch Dist,0401470150,Stephen Foster Elementary Charter,04,MA,section2PT,46,,,,,46
0301470000,Appleton Area Sch Dist,0401470150,Stephen Foster Elementary Charter,05,EL,section1,2,,1,,41,44
0301470000,Appleton Area Sch Dist,0401470150,Stephen Foster Elementary Charter,05,MA,section1,44,,,,,44
0301470000,Appleton Area Sch Dist,0401470150,Stephen Foster Elementary Charter,05,MA,section2PT,44,,,,,44
0301470000,Appleton Area Sch Dist,0401470150,Stephen Foster Elementary Charter,06,EL,section1,,,,,46,46
0301470000,Appleton Area Sch Dist,0401470150,Stephen Foster Elementary Charter,06,MA,section1,46,,,,,46
0301470000,Appleton Area Sch Dist,0401470150,Stephen Foster Elementary Charter,06,MA,section2PT,46,,,,,46
0301470000,Appleton Area Sch Dist,0401470155,Appleton Bilingual School,03,EL,section1,4,,,,22,26
0301470000,Appleton Area Sch Dist,0401470155,Appleton Bilingual School,03,MA,section1,26,,,,,26
0301470000,Appleton Area Sch Dist,0401470155,Appleton Bilingual School,03,MA,section2PT,26,,,,,26
0301470000,Appleton Area Sch Dist,0401470155,Appleton Bilingual School,04,EL,section1,2,,,,20,22
0301470000,Appleton Area Sch Dist,0401470155,Appleton Bilingual School,04,MA,section1,4,,,,18,22
0301470000,Appleton Area Sch Dist,0401470155,Appleton Bilingual School,04,MA,section2PT,22,,,,,22
0301470000,Appleton Area Sch Dist,0401470160,Franklin Elementary,03,EL,section1,,,,,57,57
0301470000,Appleton Area Sch Dist,0401470160,Franklin Elementary,03,MA,section1,1,,,,56,57
0301470000,Appleton Area Sch Dist,0401470160,Franklin Elementary,03,MA,section2PT,27,,,,30,57
0301470000,Appleton Area Sch Dist,0401470160,Franklin Elementary,04,EL,section1,2,,2,,54,59
0301470000,Appleton Area Sch Dist,0401470160,Franklin Elementary,04,MA,section1,58,,,,,59
0301470000,Appleton Area Sch Dist,0401470160,Franklin Elementary,04,MA,section2PT,58,,,,,59
0301470000,Appleton Area Sch Dist,0401470160,Franklin Elementary,05,EL,section1,1,,1,,58,60
0301470000,Appleton Area Sch Dist,0401470160,Franklin Elementary,05,MA,section1,1,,,,59,60
0301470000,Appleton Area Sch Dist,0401470160,Franklin Elementary,05,MA,section2PT,60,,,,,60
0301470000,Appleton Area Sch Dist,0401470160,Franklin Elementary,06,EL,section1,,,1,,35,36
0301470000,Appleton Area Sch Dist,0401470160,Franklin Elementary,06,MA,section1,,,,,36,36
0301470000,Appleton Area Sch Dist,0401470160,Franklin Elementary,06,MA,section2PT,2,,,,34,36
0301470000,Appleton Area Sch Dist,0401470180,Highlands Elementary,03,EL,section1,74,,,,6,80
0301470000,Appleton Area Sch Dist,0401470180,Highlands Elementary,03,MA,section1,9,,,,71,80
0301470000,Appleton Area Sch Dist,0401470180,Highlands Elementary,03,MA,section2PT,39,,1,,40,80
0301470000,Appleton Area Sch Dist,0401470180,Highlands Elementary,04,EL,section1,45,,,,30,75
0301470000,Appleton Area Sch Dist,0401470180,Highlands Elementary,04,MA,section1,27,,,,48,75
0301470000,Appleton Area Sch Dist,0401470180,Highlands Elementary,04,MA,section2PT,35,,2,,38,75
0301470000,Appleton Area Sch Dist,0401470180,Highlands Elementary,05,EL,section1,47,,,,35,82
0301470000,Appleton Area Sch Dist,0401470180,Highlands Elementary,05,MA,section1,19,,,,63,82
0301470000,Appleton Area Sch Dist,0401470180,Highlands Elementary,05,MA,section2PT,32,,1,,49,82
0301470000,Appleton Area Sch Dist,0401470180,Highlands Elementary,06,EL,section1,76,,,,7,83
0301470000,Appleton Area Sch Dist,0401470180,Highlands Elementary,06,MA,section1,58,,1,,24,83
0301470000,Appleton Area Sch Dist,0401470180,Highlands Elementary,06,MA,section2PT,80,,,,3,83
0301470000,Appleton Area Sch Dist,0401470180,Highlands Elementary,07,EL,section1,1,,,,,1
0301470000,Appleton Area Sch Dist,0401470180,Highlands Elementary,07,MA,section1,1,,,,,1
0301470000,Appleton Area Sch Dist,0401470180,Highlands Elementary,07,MA,section2PT,1,,,,,1
0301470000,Appleton Area Sch Dist,0401470190,Horizons Elementary,03,EL,section1,3,,,,54,57
0301470000,Appleton Area Sch Dist,0401470190,Horizons Elementary,03,MA,section1,3,,,,54,57
0301470000,Appleton Area Sch Dist,0401470190,Horizons Elementary,03,MA,section2PT,49,,,,8,57
0301470000,Appleton Area Sch Dist,0401470190,Horizons Elementary,04,EL,section1,47,,,,5,52
0301470000,Appleton Area Sch Dist,0401470190,Horizons Elementary,04,MA,section1,47,,,,5,52
0301470000,Appleton Area Sch Dist,0401470190,Horizons Elementary,04,MA,section2PT,47,,,,5,52
0301470000,Appleton Area Sch Dist,0401470190,Horizons Elementary,05,EL,section1,2,,,,48,50
0301470000,Appleton Area Sch Dist,0401470190,Horizons Elementary,05,MA,section1,2,,,,48,50
0301470000,Appleton Area Sch Dist,0401470190,Horizons Elementary,05,MA,section2PT,47,,,,3,50
0301470000,Appleton Area Sch Dist,0401470190,Horizons Elementary,06,EL,section1,2,,6,,47,55
0301470000,Appleton Area Sch Dist,0401470190,Horizons Elementary,06,MA,section1,49,,,,6,55
0301470000,Appleton Area Sch Dist,0401470190,Horizons Elementary,06,MA,section2PT,49,,,,6,55
0301470000,Appleton Area Sch Dist,0401470190,Horizons Elementary,07,EL,section1,1,,,,,1
0301470000,Appleton Area Sch Dist,0401470190,Horizons Elementary,07,MA,section1,1,,,,,1
0301470000,Appleton Area Sch Dist,0401470190,Horizons Elementary,07,MA,section2PT,1,,,,,1
0301470000,Appleton Area Sch Dist,0401470195,Houdini Elementary,03,EL,section1,55,,,,25,80
0301470000,Appleton Area Sch Dist,0401470195,Houdini Elementary,03,MA,section1,56,,,,24,80
0301470000,Appleton Area Sch Dist,0401470195,Houdini Elementary,03,MA,section2PT,59,,,,21,80
0301470000,Appleton Area Sch Dist,0401470195,Houdini Elementary,04,EL,section1,5,,46,,32,83
0301470000,Appleton Area Sch Dist,0401470195,Houdini Elementary,04,MA,section1,57,,,,26,83
0301470000,Appleton Area Sch Dist,0401470195,Houdini Elementary,04,MA,section2PT,58,,,,25,83
0301470000,Appleton Area Sch Dist,0401470195,Houdini Elementary,05,EL,section1,2,,,,74,76
0301470000,Appleton Area Sch Dist,0401470195,Houdini Elementary,05,MA,section1,2,,,,74,76
0301470000,Appleton Area Sch Dist,0401470195,Houdini Elementary,05,MA,section2PT,4,,,3,67,76
0301470000,Appleton Area Sch Dist,0401470195,Houdini Elementary,06,EL,section1,2,,1,,74,77
0301470000,Appleton Area Sch Dist,0401470195,Houdini Elementary,06,MA,section1,3,,,,74,77
0301470000,Appleton Area Sch Dist,0401470195,Houdini Elementary,06,MA,section2PT,4,,,1,72,77
0301470000,Appleton Area Sch Dist,0401470195,Houdini Elementary,07,EL,section1,2,,,,,2
0301470000,Appleton Area Sch Dist,0401470195,Houdini Elementary,07,MA,section1,2,,,,,2
0301470000,Appleton Area Sch Dist,0401470195,Houdini Elementary,07,MA,section2PT,2,,,,,2
0301470000,Appleton Area Sch Dist,0401470200,Huntley Elementary,03,EL,section1,7,,12,,70,89
0301470000,Appleton Area Sch Dist,0401470200,Huntley Elementary,03,MA,section1,82,,,,7,89
0301470000,Appleton Area Sch Dist,0401470200,Huntley Elementary,03,MA,section2PT,72,,1,,16,89
0301470000,Appleton Area Sch Dist,0401470200,Huntley Elementary,04,EL,section1,107,,1,,4,112
0301470000,Appleton Area Sch Dist,0401470200,Huntley Elementary,04,MA,section1,61,,1,,50,112
0301470000,Appleton Area Sch Dist,0401470200,Huntley Elementary,04,MA,section2PT,112,,,,,112
0301470000,Appleton Area Sch Dist,0401470200,Huntley Elementary,05,EL,section1,99,,1,,2,102
0301470000,Appleton Area Sch Dist,0401470200,Huntley Elementary,05,MA,section1,5,,,,97,102
0301470000,Appleton Area Sch Dist,0401470200,Huntley Elementary,05,MA,section2PT,15,,3,,84,102
0301470000,Appleton Area Sch Dist,0401470200,Huntley Elementary,06,EL,section1,9,,14,,74,97
